  2.24000E+00 -2.71507E+02 -6.19923E+01  1.04709E+02  2.90114E+01 -2.46451E-01  1.78659E-02
  2.25000E+00 -2.70460E+02 -6.17020E+01  1.04747E+02  2.90648E+01 -2.46471E-01  1.81632E-02
  2.26000E+00 -2.69412E+02 -6.14113E+01  1.04785E+02  2.91174E+01 -2.46483E-01  1.84610E-02
  2.27000E+00 -2.68364E+02 -6.11200E+01  1.04824E+02  2.91692E+01 -2.46486E-01  1.87593E-02
  2.28000E+00 -2.67316E+02 -6.08281E+01  1.04863E+02  2.92202E+01 -2.46481E-01  1.90582E-02
  2.29000E+00 -2.66267E+02 -6.05358E+01  1.04903E+02  2.92704E+01 -2.46467E-01  1.93576E-02
  2.30000E+00 -2.65218E+02 -6.02430E+01  1.04943E+02  2.93197E+01 -2.46445E-01  1.96576E-02
  2.31000E+00 -2.64168E+02 -5.99497E+01  1.04982E+02  2.93683E+01 -2.46414E-01  1.99581E-02
  2.32000E+00 -2.63118E+02 -5.96559E+01  1.05023E+02  2.94160E+01 -2.46375E-01  2.02591E-02
  2.33000E+00 -2.62068E+02 -5.93616E+01  1.05063E+02  2.94628E+01 -2.46327E-01  2.05607E-02
  2.34000E+00 -2.61017E+02 -5.90669E+01  1.05104E+02  2.95089E+01 -2.46270E-01  2.08629E-02
  2.35000E+00 -2.59966E+02 -5.87717E+01  1.05145E+02  2.95541E+01 -2.46205E-01  2.11656E-02
  2.36000E+00 -2.58915E+02 -5.84760E+01  1.05186E+02  2.95985E+01 -2.46131E-01  2.14688E-02
  2.37000E+00 -2.57863E+02 -5.81799E+01  1.05228E+02  2.96421E+01 -2.46049E-01  2.17727E-02
  2.38000E+00 -2.56810E+02 -5.78834E+01  1.05270E+02  2.96848E+01 -2.45958E-01  2.20770E-02
  2.39000E+00 -2.55758E+02 -5.75865E+01  1.05312E+02  2.97266E+01 -2.45859E-01  2.23820E-02
  2.40000E+00 -2.54704E+02 -5.72891E+01  1.05354E+02  2.97677E+01 -2.45751E-01  2.26875E-02
  2.41000E+00 -2.53651E+02 -5.69913E+01  1.05397E+02  2.98079E+01 -2.45634E-01  2.29937E-02
  2.42000E+00 -2.52597E+02 -5.66931E+01  1.05440E+02  2.98472E+01 -2.45508E-01  2.33004E-02
  2.43000E+00 -2.51542E+02 -5.63946E+01  1.05483E+02  2.98857E+01 -2.45374E-01  2.36076E-02
  2.44000E+00 -2.50487E+02 -5.60956E+01  1.05527E+02  2.99233E+01 -2.45231E-01  2.39155E-02
  2.45000E+00 -2.49432E+02 -5.57963E+01  1.05571E+02  2.99601E+01 -2.45080E-01  2.42240E-02
  2.46000E+00 -2.48376E+02 -5.54966E+01  1.05615E+02  2.99960E+01 -2.44919E-01  2.45330E-02
  2.47000E+00 -2.47320E+02 -5.51966E+01  1.05659E+02  3.00311E+01 -2.44750E-01  2.48427E-02
  2.48000E+00 -2.46263E+02 -5.48962E+01  1.05704E+02  3.00653E+01 -2.44572E-01  2.51530E-02
  2.49000E+00 -2.45206E+02 -5.45954E+01  1.05749E+02  3.00986E+01 -2.44385E-01  2.54638E-02
  2.50000E+00 -2.44148E+02 -5.42944E+01  1.05794E+02  3.01311E+01 -2.44190E-01  2.57753E-02
  2.51000E+00 -2.43090E+02 -5.39930E+01  1.05840E+02  3.01627E+01 -2.43985E-01  2.60874E-02
  2.52000E+00 -2.42032E+02 -5.36913E+01  1.05886E+02  3.01934E+01 -2.43772E-01  2.64002E-02
  2.53000E+00 -2.40973E+02 -5.33893E+01  1.05932E+02  3.02232E+01 -2.43550E-01  2.67135E-02
  2.54000E+00 -2.39913E+02 -5.30870E+01  1.05978E+02  3.02522E+01 -2.43319E-01  2.70275E-02
  2.55000E+00 -2.38854E+02 -5.27844E+01  1.06025E+02  3.02803E+01 -2.43079E-01  2.73421E-02
  2.56000E+00 -2.37793E+02 -5.24815E+01  1.06072E+02  3.03075E+01 -2.42830E-01  2.76573E-02
  2.57000E+00 -2.36732E+02 -5.21784E+01  1.06119E+02  3.03338E+01 -2.42573E-01  2.79732E-02
  2.58000E+00 -2.35671E+02 -5.18750E+01  1.06167E+02  3.03592E+01 -2.42306E-01  2.82898E-02
  2.59000E+00 -2.34609E+02 -5.15713E+01  1.06215E+02  3.03837E+01 -2.42030E-01  2.86070E-02
  2.60000E+00 -2.33547E+02 -5.12675E+01  1.06263E+02  3.04073E+01 -2.41746E-01  2.89248E-02
  2.61000E+00 -2.32484E+02 -5.09633E+01  1.06312E+02  3.04301E+01 -2.41452E-01  2.92433E-02
  2.62000E+00 -2.31421E+02 -5.06590E+01  1.06360E+02  3.04519E+01 -2.41149E-01  2.95625E-02
  2.63000E+00 -2.30357E+02 -5.03544E+01  1.06409E+02  3.04728E+01 -2.40838E-01  2.98823E-02
  2.64000E+00 -2.29293E+02 -5.00496E+01  1.06459E+02  3.04928E+01 -2.40517E-01  3.02029E-02
  2.65000E+00 -2.28229E+02 -4.97447E+01  1.06508E+02  3.05120E+01 -2.40187E-01  3.05240E-02
  2.66000E+00 -2.27163E+02 -4.94395E+01  1.06558E+02  3.05301E+01 -2.39848E-01  3.08459E-02
  2.67000E+00 -2.26098E+02 -4.91341E+01  1.06608E+02  3.05474E+01 -2.39500E-01  3.11685E-02
  2.68000E+00 -2.25031E+02 -4.88286E+01  1.06659E+02  3.05638E+01 -2.39143E-01  3.14917E-02
  2.69000E+00 -2.23965E+02 -4.85230E+01  1.06710E+02  3.05792E+01 -2.38777E-01  3.18157E-02
  2.70000E+00 -2.22898E+02 -4.82171E+01  1.06761E+02  3.05937E+01 -2.38401E-01  3.21404E-02
  2.71000E+00 -2.21830E+02 -4.79112E+01  1.06812E+02  3.06073E+01 -2.38017E-01  3.24657E-02
  2.72000E+00 -2.20762E+02 -4.76051E+01  1.06864E+02  3.06199E+01 -2.37623E-01  3.27918E-02
  2.73000E+00 -2.19693E+02 -4.72988E+01  1.06916E+02  3.06316E+01 -2.37220E-01  3.31186E-02
  2.74000E+00 -2.18624E+02 -4.69925E+01  1.06968E+02  3.06424E+01 -2.36807E-01  3.34461E-02
  2.75000E+00 -2.17554E+02 -4.66860E+01  1.07021E+02  3.06522E+01 -2.36386E-01  3.37744E-02
  2.76000E+00 -2.16483E+02 -4.63795E+01  1.07073E+02  3.06611E+01 -2.35955E-01  3.41034E-02
  2.77000E+00 -2.15413E+02 -4.60729E+01  1.07127E+02  3.06691E+01 -2.35515E-01  3.44331E-02
  2.78000E+00 -2.14341E+02 -4.57662E+01  1.07180E+02  3.06761E+01 -2.35065E-01  3.47636E-02
  2.79000E+00 -2.13269E+02 -4.54594E+01  1.07234E+02  3.06821E+01 -2.34606E-01  3.50948E-02
  2.80000E+00 -2.12197E+02 -4.51526E+01  1.07288E+02  3.06872E+01 -2.34138E-01  3.54268E-02
  2.81000E+00 -2.11124E+02 -4.48457E+01  1.07342E+02  3.06913E+01 -2.33660E-01  3.57595E-02
  2.82000E+00 -2.10050E+02 -4.45388E+01  1.07396E+02  3.06944E+01 -2.33173E-01  3.60930E-02
  2.83000E+00 -2.08976E+02 -4.42318E+01  1.07451E+02  3.06966E+01 -2.32676E-01  3.64273E-02
  2.84000E+00 -2.07901E+02 -4.39249E+01  1.07507E+02  3.06978E+01 -2.32170E-01  3.67624E-02
  2.85000E+00 -2.06826E+02 -4.36179E+01  1.07562E+02  3.06980E+01 -2.31655E-01  3.70983E-02
  2.86000E+00 -2.05751E+02 -4.33109E+01  1.07618E+02  3.06973E+01 -2.31130E-01  3.74349E-02
  2.87000E+00 -2.04674E+02 -4.30039E+01  1.07674E+02  3.06956E+01 -2.30595E-01  3.77724E-02
  2.88000E+00 -2.03597E+02 -4.26970E+01  1.07730E+02  3.06929E+01 -2.30051E-01  3.81107E-02
  2.89000E+00 -2.02520E+02 -4.23901E+01  1.07787E+02  3.06891E+01 -2.29497E-01  3.84498E-02
  2.90000E+00 -2.01442E+02 -4.20832E+01  1.07844E+02  3.06845E+01 -2.28934E-01  3.87897E-02
  2.91000E+00 -2.00363E+02 -4.17764E+01  1.07901E+02  3.06788E+01 -2.28361E-01  3.91304E-02
  2.92000E+00 -1.99284E+02 -4.14696E+01  1.07958E+02  3.06721E+01 -2.27778E-01  3.94719E-02
  2.93000E+00 -1.98205E+02 -4.11629E+01  1.08016E+02  3.06644E+01 -2.27186E-01  3.98143E-02
  2.94000E+00 -1.97124E+02 -4.08563E+01  1.08074E+02  3.06557E+01 -2.26584E-01  4.01576E-02
  2.95000E+00 -1.96043E+02 -4.05498E+01  1.08132E+02  3.06459E+01 -2.25972E-01  4.05017E-02
  2.96000E+00 -1.94962E+02 -4.02433E+01  1.08191E+02  3.06352E+01 -2.25351E-01  4.08466E-02
  2.97000E+00 -1.93880E+02 -3.99370E+01  1.08250E+02  3.06235E+01 -2.24720E-01  4.11924E-02
  2.98000E+00 -1.92797E+02 -3.96308E+01  1.08309E+02  3.06107E+01 -2.24079E-01  4.15392E-02
  2.99000E+00 -1.91714E+02 -3.93247E+01  1.08368E+02  3.05969E+01 -2.23428E-01  4.18867E-02
  3.00000E+00 -1.90630E+02 -3.90188E+01  1.08428E+02  3.05821E+01 -2.22767E-01  4.22352E-02
  3.01000E+00 -1.89546E+02 -3.87130E+01  1.08488E+02  3.05662E+01 -2.22096E-01  4.25846E-02
  3.02000E+00 -1.88461E+02 -3.84074E+01  1.08549E+02  3.05493E+01 -2.21416E-01  4.29349E-02
  3.03000E+00 -1.87375E+02 -3.81020E+01  1.08609E+02  3.05313E+01 -2.20725E-01  4.32861E-02
  3.04000E+00 -1.86289E+02 -3.77967E+01  1.08670E+02  3.05123E+01 -2.20025E-01  4.36382E-02
  3.05000E+00 -1.85202E+02 -3.74916E+01  1.08731E+02  3.04923E+01 -2.19314E-01  4.39913E-02
  3.06000E+00 -1.84115E+02 -3.71868E+01  1.08793E+02  3.04712E+01 -2.18594E-01  4.43453E-02
  3.07000E+00 -1.83027E+02 -3.68821E+01  1.08854E+02  3.04490E+01 -2.17863E-01  4.47003E-02
  3.08000E+00 -1.81938E+02 -3.65777E+01  1.08916E+02  3.04258E+01 -2.17122E-01  4.50562E-02
  3.09000E+00 -1.80849E+02 -3.62735E+01  1.08979E+02  3.04015E+01 -2.16372E-01  4.54130E-02
  3.10000E+00 -1.79759E+02 -3.59695E+01  1.09041E+02  3.03762E+01 -2.15611E-01  4.57709E-02
  3.11000E+00 -1.78668E+02 -3.56658E+01  1.09104E+02  3.03497E+01 -2.14839E-01  4.61297E-02
  3.12000E+00 -1.77577E+02 -3.53624E+01  1.09167E+02  3.03222E+01 -2.14058E-01  4.64896E-02
  3.13000E+00 -1.76485E+02 -3.50593E+01  1.09230E+02  3.02936E+01 -2.13267E-01  4.68504E-02
  3.14000E+00 -1.75393E+02 -3.47564E+01  1.09294E+02  3.02639E+01 -2.12465E-01  4.72122E-02
  3.15000E+00 -1.74300E+02 -3.44539E+01  1.09358E+02  3.02331E+01 -2.11653E-01  4.75751E-02
  3.16000E+00 -1.73206E+02 -3.41516E+01  1.09422E+02  3.02013E+01 -2.10830E-01  4.79390E-02
  3.17000E+00 -1.72111E+02 -3.38497E+01  1.09487E+02  3.01683E+01 -2.09997E-01  4.83039E-02
  3.18000E+00 -1.71016E+02 -3.35481E+01  1.09551E+02  3.01342E+01 -2.09154E-01  4.86699E-02
  3.19000E+00 -1.69921E+02 -3.32468E+01  1.09616E+02  3.00990E+01 -2.08300E-01  4.90370E-02
  3.20000E+00 -1.68824E+02 -3.29459E+01  1.09681E+02  3.00627E+01 -2.07436E-01  4.94051E-02
  3.21000E+00 -1.67728E+02 -3.26454E+01  1.09747E+02  3.00252E+01 -2.06561E-01  4.97744E-02
  3.22000E+00 -1.66630E+02 -3.23453E+01  1.09813E+02  2.99867E+01 -2.05676E-01  5.01447E-02
  3.23000E+00 -1.65532E+02 -3.20455E+01  1.09879E+02  2.99470E+01 -2.04780E-01  5.05161E-02
  3.24000E+00 -1.64433E+02 -3.17461E+01  1.09945E+02  2.99061E+01 -2.03874E-01  5.08887E-02
  3.25000E+00 -1.63333E+02 -3.14472E+01  1.10011E+02  2.98642E+01 -2.02957E-01  5.12623E-02
  3.26000E+00 -1.62233E+02 -3.11486E+01  1.10078E+02  2.98210E+01 -2.02029E-01  5.16371E-02
  3.27000E+00 -1.61132E+02 -3.08505E+01  1.10145E+02  2.97768E+01 -2.01090E-01  5.20131E-02
  3.28000E+00 -1.60030E+02 -3.05529E+01  1.10213E+02  2.97314E+01 -2.00141E-01  5.23902E-02
  3.29000E+00 -1.58928E+02 -3.02557E+01  1.10280E+02  2.96848E+01 -1.99181E-01  5.27685E-02
  3.30000E+00 -1.57825E+02 -2.99590E+01  1.10348E+02  2.96370E+01 -1.98210E-01  5.31480E-02
  3.31000E+00 -1.56721E+02 -2.96627E+01  1.10416E+02  2.95881E+01 -1.97228E-01  5.35287E-02
  3.32000E+00 -1.55617E+02 -2.93670E+01  1.10484E+02  2.95380E+01 -1.96236E-01  5.39107E-02
  3.33000E+00 -1.54512E+02 -2.90717E+01  1.10553E+02  2.94867E+01 -1.95232E-01  5.42939E-02
  3.34000E+00 -1.53406E+02 -2.87770E+01  1.10622E+02  2.94343E+01 -1.94217E-01  5.46783E-02
  3.35000E+00 -1.52300E+02 -2.84828E+01  1.10691E+02  2.93806E+01 -1.93192E-01  5.50640E-02
  3.36000E+00 -1.51193E+02 -2.81891E+01  1.10760E+02  2.93258E+01 -1.92155E-01  5.54509E-02
  3.37000E+00 -1.50085E+02 -2.78960E+01  1.10829E+02  2.92698E+01 -1.91107E-01  5.58391E-02
  3.38000E+00 -1.48977E+02 -2.76035E+01  1.10899E+02  2.92125E+01 -1.90048E-01  5.62286E-02
  3.39000E+00 -1.47868E+02 -2.73115E+01  1.10969E+02  2.91540E+01 -1.88977E-01  5.66195E-02
  3.40000E+00 -1.46758E+02 -2.70201E+01  1.11039E+02  2.90944E+01 -1.87896E-01  5.70117E-02
  3.41000E+00 -1.45647E+02 -2.67293E+01  1.11110E+02  2.90334E+01 -1.86803E-01  5.74052E-02
  3.42000E+00 -1.44536E+02 -2.64391E+01  1.11180E+02  2.89713E+01 -1.85698E-01  5.78002E-02
  3.43000E+00 -1.43424E+02 -2.61496E+01  1.11251E+02  2.89079E+01 -1.84583E-01  5.81964E-02
  3.44000E+00 -1.42311E+02 -2.58607E+01  1.11322E+02  2.88433E+01 -1.83455E-01  5.85941E-02
  3.45000E+00 -1.41198E+02 -2.55724E+01  1.11394E+02  2.87775E+01 -1.82317E-01  5.89932E-02
  3.46000E+00 -1.40084E+02 -2.52848E+01  1.11465E+02  2.87104E+01 -1.81166E-01  5.93938E-02
  3.47000E+00 -1.38969E+02 -2.49979E+01  1.11537E+02  2.86420E+01 -1.80004E-01  5.97958E-02
  3.48000E+00 -1.37853E+02 -2.47116E+01  1.11609E+02  2.85724E+01 -1.78831E-01  6.01992E-02
  3.49000E+00 -1.36737E+02 -2.44261E+01  1.11681E+02  2.85015E+01 -1.77646E-01  6.06042E-02
  3.50000E+00 -1.35620E+02 -2.41412E+01  1.11753E+02  2.84293E+01 -1.76449E-01  6.10107E-02
  3.51000E+00 -1.34502E+02 -2.38571E+01  1.11826E+02  2.83558E+01 -1.75240E-01  6.14187E-02
  3.52000E+00 -1.33384E+02 -2.35738E+01  1.11899E+02  2.82811E+01 -1.74019E-01  6.18283E-02
  3.53000E+00 -1.32265E+02 -2.32911E+01  1.11972E+02  2.82050E+01 -1.72786E-01  6.22394E-02
  3.54000E+00 -1.31145E+02 -2.30093E+01  1.12045E+02  2.81277E+01 -1.71542E-01  6.26521E-02
  3.55000E+00 -1.30024E+02 -2.27282E+01  1.12118E+02  2.80490E+01 -1.70285E-01  6.30664E-02
  3.56000E+00 -1.28903E+02 -2.24479E+01  1.12192E+02  2.79690E+01 -1.69016E-01  6.34824E-02
  3.57000E+00 -1.27781E+02 -2.21684E+01  1.12266E+02  2.78877E+01 -1.67735E-01  6.39000E-02
  3.58000E+00 -1.26658E+02 -2.18898E+01  1.12340E+02  2.78051E+01 -1.66442E-01  6.43193E-02
  3.59000E+00 -1.25535E+02 -2.16119E+01  1.12414E+02  2.77211E+01 -1.65137E-01  6.47403E-02
  3.60000E+00 -1.24410E+02 -2.13349E+01  1.12488E+02  2.76358E+01 -1.63819E-01  6.51630E-02
  3.61000E+00 -1.23285E+02 -2.10588E+01  1.12563E+02  2.75492E+01 -1.62488E-01  6.55875E-02
  3.62000E+00 -1.22159E+02 -2.07835E+01  1.12638E+02  2.74612E+01 -1.61146E-01  6.60138E-02
  3.63000E+00 -1.21033E+02 -2.05091E+01  1.12713E+02  2.73718E+01 -1.59790E-01  6.64419E-02
  3.64000E+00 -1.19906E+02 -2.02357E+01  1.12788E+02  2.72811E+01 -1.58422E-01  6.68719E-02
  3.65000E+00 -1.18777E+02 -1.99631E+01  1.12863E+02  2.71890E+01 -1.57042E-01  6.73037E-02
  3.66000E+00 -1.17649E+02 -1.96914E+01  1.12938E+02  2.70955E+01 -1.55648E-01  6.77374E-02
  3.67000E+00 -1.16519E+02 -1.94207E+01  1.13014E+02  2.70006E+01 -1.54242E-01  6.81730E-02
  3.68000E+00 -1.15389E+02 -1.91509E+01  1.13090E+02  2.69043E+01 -1.52823E-01  6.86105E-02
  3.69000E+00 -1.14258E+02 -1.88822E+01  1.13165E+02  2.68066E+01 -1.51391E-01  6.90501E-02
  3.70000E+00 -1.13126E+02 -1.86143E+01  1.13241E+02  2.67075E+01 -1.49945E-01  6.94917E-02
  3.71000E+00 -1.11993E+02 -1.83475E+01  1.13318E+02  2.66070E+01 -1.48487E-01  6.99353E-02
  3.72000E+00 -1.10860E+02 -1.80817E+01  1.13394E+02  2.65050E+01 -1.47015E-01  7.03810E-02
  3.73000E+00 -1.09726E+02 -1.78169E+01  1.13470E+02  2.64016E+01 -1.45530E-01  7.08288E-02
  3.74000E+00 -1.08591E+02 -1.75532E+01  1.13547E+02  2.62968E+01 -1.44032E-01  7.12788E-02
  3.75000E+00 -1.07455E+02 -1.72905E+01  1.13624E+02  2.61905E+01 -1.42520E-01  7.17310E-02
  3.76000E+00 -1.06319E+02 -1.70288E+01  1.13701E+02  2.60827E+01 -1.40995E-01  7.21854E-02
  3.77000E+00 -1.05182E+02 -1.67683E+01  1.13778E+02  2.59735E+01 -1.39456E-01  7.26422E-02
  3.78000E+00 -1.04044E+02 -1.65088E+01  1.13855E+02  2.58627E+01 -1.37903E-01  7.31012E-02
  3.79000E+00 -1.02905E+02 -1.62505E+01  1.13932E+02  2.57505E+01 -1.36336E-01  7.35625E-02
  3.80000E+00 -1.01766E+02 -1.59933E+01  1.14009E+02  2.56368E+01 -1.34755E-01  7.40263E-02
  3.81000E+00 -1.00625E+02 -1.57372E+01  1.14087E+02  2.55216E+01 -1.33161E-01  7.44925E-02
  3.82000E+00 -9.94842E+01 -1.54823E+01  1.14164E+02  2.54049E+01 -1.31552E-01  7.49612E-02
  3.83000E+00 -9.83424E+01 -1.52285E+01  1.14242E+02  2.52867E+01 -1.29929E-01  7.54325E-02
  3.84000E+00 -9.71998E+01 -1.49759E+01  1.14320E+02  2.51669E+01 -1.28291E-01  7.59063E-02
  3.85000E+00 -9.60564E+01 -1.47246E+01  1.14398E+02  2.50456E+01 -1.26639E-01  7.63828E-02
  3.86000E+00 -9.49123E+01 -1.44744E+01  1.14475E+02  2.49227E+01 -1.24973E-01  7.68620E-02
  3.87000E+00 -9.37673E+01 -1.42255E+01  1.14554E+02  2.47983E+01 -1.23291E-01  7.73439E-02
  3.88000E+00 -9.26216E+01 -1.39778E+01  1.14632E+02  2.46723E+01 -1.21595E-01  7.78287E-02
  3.89000E+00 -9.14751E+01 -1.37314E+01  1.14710E+02  2.45447E+01 -1.19884E-01  7.83163E-02
  3.90000E+00 -9.03278E+01 -1.34863E+01  1.14788E+02  2.44155E+01 -1.18158E-01  7.88069E-02
  3.91000E+00 -8.91798E+01 -1.32425E+01  1.14866E+02  2.42847E+01 -1.16417E-01  7.93005E-02
  3.92000E+00 -8.80309E+01 -1.30000E+01  1.14945E+02  2.41523E+01 -1.14660E-01  7.97971E-02
  3.93000E+00 -8.68813E+01 -1.27588E+01  1.15023E+02  2.40183E+01 -1.12888E-01  8.02968E-02
  3.94000E+00 -8.57309E+01 -1.25190E+01  1.15102E+02  2.38826E+01 -1.11100E-01  8.07997E-02
  3.95000E+00 -8.45797E+01 -1.22805E+01  1.15180E+02  2.37453E+01 -1.09297E-01  8.13060E-02
  3.96000E+00 -8.34277E+01 -1.20434E+01  1.15259E+02  2.36064E+01 -1.07477E-01  8.18156E-02
  3.97000E+00 -8.22749E+01 -1.18077E+01  1.15338E+02  2.34657E+01 -1.05642E-01  8.23286E-02
  3.98000E+00 -8.11213E+01 -1.15734E+01  1.15416E+02  2.33234E+01 -1.03790E-01  8.28452E-02
  3.99000E+00 -7.99670E+01 -1.13405E+01  1.15495E+02  2.31794E+01 -1.01922E-01  8.33654E-02
  4.00000E+00 -7.88119E+01 -1.11091E+01  1.15574E+02  2.30337E+01 -1.00037E-01  8.38893E-02
  4.01000E+00 -7.76560E+01 -1.08791E+01  1.15652E+02  2.28863E+01 -9.81356E-02  8.44170E-02
  4.02000E+00 -7.64992E+01 -1.06506E+01  1.15731E+02  2.27371E+01 -9.62172E-02  8.49486E-02
  4.03000E+00 -7.53418E+01 -1.04236E+01  1.15810E+02  2.25862E+01 -9.42818E-02  8.54842E-02
  4.04000E+00 -7.41835E+01 -1.01981E+01  1.15889E+02  2.24336E+01 -9.23290E-02  8.60240E-02
  4.05000E+00 -7.30244E+01 -9.97419E+00  1.15967E+02  2.22792E+01 -9.03587E-02  8.65680E-02
  4.06000E+00 -7.18646E+01 -9.75179E+00  1.16046E+02  2.21229E+01 -8.83706E-02  8.71164E-02
  4.07000E+00 -7.07039E+01 -9.53096E+00  1.16125E+02  2.19649E+01 -8.63647E-02  8.76693E-02
  4.08000E+00 -6.95425E+01 -9.31171E+00  1.16203E+02  2.18051E+01 -8.43405E-02  8.82269E-02
  4.09000E+00 -6.83803E+01 -9.09407E+00  1.16282E+02  2.16435E+01 -8.22980E-02  8.87892E-02
  4.10000E+00 -6.72173E+01 -8.87804E+00  1.16361E+02  2.14800E+01 -8.02367E-02  8.93565E-02
  4.11000E+00 -6.60535E+01 -8.66366E+00  1.16439E+02  2.13146E+01 -7.81566E-02  8.99289E-02
  4.12000E+00 -6.48890E+01 -8.45093E+00  1.16518E+02  2.11474E+01 -7.60573E-02  9.05065E-02
  4.13000E+00 -6.37236E+01 -8.23988E+00  1.16596E+02  2.09783E+01 -7.39385E-02  9.10896E-02
  4.14000E+00 -6.25575E+01 -8.03053E+00  1.16675E+02  2.08072E+01 -7.18000E-02  9.16783E-02
  4.15000E+00 -6.13905E+01 -7.82289E+00  1.16753E+02  2.06343E+01 -6.96414E-02  9.22729E-02
  4.16000E+00 -6.02228E+01 -7.61699E+00  1.16831E+02  2.04594E+01 -6.74625E-02  9.28735E-02
  4.17000E+00 -5.90543E+01 -7.41284E+00  1.16909E+02  2.02825E+01 -6.52628E-02  9.34804E-02
  4.18000E+00 -5.78851E+01 -7.21047E+00  1.16987E+02  2.01037E+01 -6.30421E-02  9.40939E-02
  4.19000E+00 -5.67150E+01 -7.00988E+00  1.17065E+02  1.99229E+01 -6.07999E-02  9.47141E-02
  4.20000E+00 -5.55442E+01 -6.81112E+00  1.17143E+02  1.97400E+01 -5.85360E-02  9.53414E-02
  4.21000E+00 -5.43726E+01 -6.61418E+00  1.17221E+02  1.95551E+01 -5.62498E-02  9.59762E-02
  4.22000E+00 -5.32002E+01 -6.41910E+00  1.17299E+02  1.93681E+01 -5.39409E-02  9.66186E-02
  4.23000E+00 -5.20270E+01 -6.22589E+00  1.17376E+02  1.91791E+01 -5.16089E-02  9.72691E-02
  4.24000E+00 -5.08531E+01 -6.03458E+00  1.17453E+02  1.89879E+01 -4.92534E-02  9.79280E-02
  4.25000E+00 -4.96784E+01 -5.84518E+00  1.17531E+02  1.87946E+01 -4.68736E-02  9.85957E-02
  4.26000E+00 -4.85029E+01 -5.65773E+00  1.17608E+02  1.85991E+01 -4.44692E-02  9.92727E-02
  4.27000E+00 -4.73267E+01 -5.47223E+00  1.17685E+02  1.84015E+01 -4.20395E-02  9.99595E-02
  4.28000E+00 -4.61497E+01 -5.28872E+00  1.17761E+02  1.82016E+01 -3.95840E-02  1.00656E-01
  4.29000E+00 -4.49719E+01 -5.10721E+00  1.17838E+02  1.79995E+01 -3.71019E-02  1.01364E-01
  4.30000E+00 -4.37934E+01 -4.92773E+00  1.17914E+02  1.77952E+01 -3.45926E-02  1.02084E-01
  4.31000E+00 -4.26140E+01 -4.75030E+00  1.17990E+02  1.75885E+01 -3.20552E-02  1.02815E-01
  4.32000E+00 -4.14340E+01 -4.57494E+00  1.18066E+02  1.73795E+01 -2.94890E-02  1.03559E-01
  4.33000E+00 -4.02531E+01 -4.40167E+00  1.18142E+02  1.71681E+01 -2.68930E-02  1.04318E-01
  4.34000E+00 -3.90716E+01 -4.23053E+00  1.18218E+02  1.69544E+01 -2.42663E-02  1.05090E-01
  4.35000E+00 -3.78892E+01 -4.06152E+00  1.18293E+02  1.67381E+01 -2.16079E-02  1.05879E-01
  4.36000E+00 -3.67061E+01 -3.89469E+00  1.18368E+02  1.65194E+01 -1.89165E-02  1.06684E-01
  4.37000E+00 -3.55222E+01 -3.73005E+00  1.18443E+02  1.62982E+01 -1.61911E-02  1.07507E-01
  4.38000E+00 -3.43376E+01 -3.56763E+00  1.18517E+02  1.60744E+01 -1.34301E-02  1.08350E-01
  4.39000E+00 -3.31523E+01 -3.40745E+00  1.18591E+02  1.58480E+01 -1.06322E-02  1.09215E-01
  4.40000E+00 -3.19662E+01 -3.24954E+00  1.18665E+02  1.56189E+01 -7.79544E-03  1.10102E-01
  4.41000E+00 -3.07794E+01 -3.09394E+00  1.18739E+02  1.53871E+01 -4.91829E-03  1.11015E-01
  4.42000E+00 -2.95918E+01 -2.94065E+00  1.18813E+02  1.51525E+01 -1.99842E-03  1.11956E-01
  4.43000E+00 -2.84036E+01 -2.78972E+00  1.18886E+02  1.49151E+01  9.66295E-04  1.12927E-01
  4.44000E+00 -2.72145E+01 -2.64117E+00  1.18958E+02  1.46748E+01  3.97868E-03  1.13934E-01
  4.45000E+00 -2.60248E+01 -2.49503E+00  1.19031E+02  1.44314E+01  7.04152E-03  1.14978E-01
  4.46000E+00 -2.48343E+01 -2.35133E+00  1.19103E+02  1.41850E+01  1.01584E-02  1.16066E-01
  4.47000E+00 -2.36432E+01 -2.21011E+00  1.19175E+02  1.39355E+01  1.33331E-02  1.17204E-01
  4.48000E+00 -2.24512E+01 -2.07139E+00  1.19246E+02  1.36826E+01  1.65704E-02  1.18399E-01
  4.49000E+00 -2.12586E+01 -1.93520E+00  1.19317E+02  1.34265E+01  1.98754E-02  1.19659E-01
  4.50000E+00 -2.00653E+01 -1.80159E+00  1.19388E+02  1.31668E+01  2.32547E-02  1.20997E-01
  4.51000E+00 -1.88713E+01 -1.67058E+00  1.19458E+02  1.29035E+01  2.67156E-02  1.22428E-01
  4.52000E+00 -1.76765E+01 -1.54221E+00  1.19528E+02  1.26364E+01  3.02677E-02  1.23970E-01
  4.53000E+00 -1.64811E+01 -1.41653E+00  1.19597E+02  1.23653E+01  3.39218E-02  1.25649E-01
  4.54000E+00 -1.52850E+01 -1.29356E+00  1.19666E+02  1.20900E+01  3.76923E-02  1.27500E-01
  4.55000E+00 -1.40882E+01 -1.17336E+00  1.19735E+02  1.18104E+01  4.15967E-02  1.29572E-01
  4.56000E+00 -1.28907E+01 -1.05596E+00  1.19803E+02  1.15260E+01  4.56582E-02  1.31936E-01
