  4.90000E-01  4.86679E+01 -2.24696E+00 -9.83262E+01  4.87750E+02 -2.37750E+02  0.00000E+00  9.84443E+01 -9.60318E+00  6.93282E+00 -2.02962E-01 -9.09700E-02  8.04201E-04 -1.55913E-02 -1.25828E-01 -1.80775E-01 -3.59601E-02 -5.35900E-02 -2.02962E-01 -9.09700E-02  8.04201E-04
  5.00000E-01  4.96522E+01 -2.34348E+00 -9.82566E+01  4.87500E+02 -2.37500E+02  0.00000E+00  9.84017E+01 -9.79762E+00  7.07015E+00 -2.04778E-01 -9.22261E-02  8.13862E-04 -1.57888E-02 -1.25531E-01 -1.80443E-01 -3.58800E-02 -5.34836E-02 -2.04778E-01 -9.22261E-02  8.13862E-04
  5.10000E-01  5.06362E+01 -2.44194E+00 -9.81855E+01  4.87250E+02 -2.37250E+02  0.00000E+00  9.83587E+01 -9.99155E+00  7.20719E+00 -2.06590E-01 -9.34792E-02  8.23529E-04 -1.59844E-02 -1.25234E-01 -1.80095E-01 -3.57997E-02 -5.33773E-02 -2.06590E-01 -9.34792E-02  8.23529E-04
  5.20000E-01  5.16196E+01 -2.54234E+00 -9.81131E+01  4.87000E+02 -2.37000E+02  0.00000E+00  9.83154E+01 -1.01850E+01  7.34393E+00 -2.08399E-01 -9.47293E-02  8.33187E-04 -1.61789E-02 -1.24936E-01 -1.79725E-01 -3.57192E-02 -5.32710E-02 -2.08399E-01 -9.47293E-02  8.33187E-04
  5.30000E-01  5.26027E+01 -2.64467E+00 -9.80393E+01  4.86750E+02 -2.36750E+02  0.00000E+00  9.82717E+01 -1.03779E+01  7.48037E+00 -2.10205E-01 -9.59764E-02  8.42812E-04 -1.63729E-02 -1.24635E-01 -1.79332E-01 -3.56385E-02 -5.31647E-02 -2.10205E-01 -9.59764E-02  8.42812E-04
  5.40000E-01  5.35853E+01 -2.74893E+00 -9.79642E+01  4.86500E+02 -2.36500E+02  0.00000E+00  9.82276E+01 -1.05703E+01  7.61651E+00 -2.12006E-01 -9.72204E-02  8.52376E-04 -1.65664E-02 -1.24330E-01 -1.78925E-01 -3.55576E-02 -5.30584E-02 -2.12006E-01 -9.72204E-02  8.52376E-04
  5.50000E-01  5.45675E+01 -2.85511E+00 -9.78877E+01  4.86250E+02 -2.36250E+02  0.00000E+00  9.81832E+01 -1.07622E+01  7.75235E+00 -2.13804E-01 -9.84614E-02  8.61854E-04 -1.67590E-02 -1.24023E-01 -1.78511E-01 -3.54765E-02 -5.29522E-02 -2.13804E-01 -9.84614E-02  8.61854E-04
  5.60000E-01  5.55492E+01 -2.96321E+00 -9.78098E+01  4.86000E+02 -2.36000E+02  0.00000E+00  9.81384E+01 -1.09536E+01  7.88789E+00 -2.15598E-01 -9.96993E-02  8.71238E-04 -1.69504E-02 -1.23712E-01 -1.78093E-01 -3.53953E-02 -5.28460E-02 -2.15598E-01 -9.96993E-02  8.71238E-04
  5.70000E-01  5.65304E+01 -3.07323E+00 -9.77306E+01  4.85750E+02 -2.35750E+02  0.00000E+00  9.80932E+01 -1.11446E+01  8.02313E+00 -2.17388E-01 -1.00934E-01  8.80521E-04 -1.71404E-02 -1.23400E-01 -1.77680E-01 -3.53138E-02 -5.27397E-02 -2.17388E-01 -1.00934E-01  8.80521E-04
  5.80000E-01  5.75113E+01 -3.18515E+00 -9.76500E+01  4.85500E+02 -2.35500E+02  0.00000E+00  9.80477E+01 -1.13350E+01  8.15806E+00 -2.19174E-01 -1.02166E-01  8.89707E-04 -1.73287E-02 -1.23087E-01 -1.77271E-01 -3.52321E-02 -5.26335E-02 -2.19174E-01 -1.02166E-01  8.89707E-04
  5.90000E-01  5.84916E+01 -3.29898E+00 -9.75681E+01  4.85250E+02 -2.35250E+02  0.00000E+00  9.80019E+01 -1.15248E+01  8.29270E+00 -2.20956E-01 -1.03394E-01  8.98807E-04 -1.75151E-02 -1.22773E-01 -1.76868E-01 -3.51503E-02 -5.25274E-02 -2.20956E-01 -1.03394E-01  8.98807E-04
  6.00000E-01  5.94715E+01 -3.41470E+00 -9.74849E+01  4.85000E+02 -2.35000E+02  0.00000E+00  9.79557E+01 -1.17142E+01  8.42703E+00 -2.22735E-01 -1.04620E-01  9.07823E-04 -1.76998E-02 -1.22459E-01 -1.76468E-01 -3.50682E-02 -5.24212E-02 -2.22735E-01 -1.04620E-01  9.07823E-04
  6.10000E-01  6.04510E+01 -3.53231E+00 -9.74003E+01  4.84750E+02 -2.34750E+02  0.00000E+00  9.79091E+01 -1.19031E+01  8.56106E+00 -2.24509E-01 -1.05842E-01  9.16766E-04 -1.78827E-02 -1.22145E-01 -1.76072E-01 -3.49860E-02 -5.23151E-02 -2.24509E-01 -1.05842E-01  9.16766E-04
  6.20000E-01  6.14299E+01 -3.65182E+00 -9.73143E+01  4.84500E+02 -2.34500E+02  0.00000E+00  9.78623E+01 -1.20915E+01  8.69478E+00 -2.26280E-01 -1.07061E-01  9.25642E-04 -1.80640E-02 -1.21831E-01 -1.75677E-01 -3.49036E-02 -5.22089E-02 -2.26280E-01 -1.07061E-01  9.25642E-04
  6.30000E-01  6.24084E+01 -3.77320E+00 -9.72270E+01  4.84250E+02 -2.34250E+02  0.00000E+00  9.78151E+01 -1.22794E+01  8.82819E+00 -2.28048E-01 -1.08277E-01  9.34450E-04 -1.82438E-02 -1.21516E-01 -1.75281E-01 -3.48210E-02 -5.21028E-02 -2.28048E-01 -1.08277E-01  9.34450E-04
  6.40000E-01  6.33865E+01 -3.89646E+00 -9.71384E+01  4.84000E+02 -2.34000E+02  0.00000E+00  9.77675E+01 -1.24668E+01  8.96130E+00 -2.29811E-01 -1.09489E-01  9.43190E-04 -1.84221E-02 -1.21201E-01 -1.74885E-01 -3.47383E-02 -5.19967E-02 -2.29811E-01 -1.09489E-01  9.43190E-04
  6.49999E-01  6.43640E+01 -4.02160E+00 -9.70485E+01  4.83750E+02 -2.33750E+02  0.00000E+00  9.77197E+01 -1.26536E+01  9.09411E+00 -2.31571E-01 -1.10699E-01  9.51864E-04 -1.85990E-02 -1.20884E-01 -1.74485E-01 -3.46553E-02 -5.18906E-02 -2.31571E-01 -1.10699E-01  9.51864E-04
  6.59999E-01  6.53411E+01 -4.14860E+00 -9.69572E+01  4.83500E+02 -2.33500E+02  0.00000E+00  9.76715E+01 -1.28400E+01  9.22660E+00 -2.33326E-01 -1.11905E-01  9.60464E-04 -1.87745E-02 -1.20567E-01 -1.74085E-01 -3.45722E-02 -5.17845E-02 -2.33326E-01 -1.11905E-01  9.60464E-04
  6.69999E-01  6.63177E+01 -4.27747E+00 -9.68646E+01  4.83250E+02 -2.33250E+02  0.00000E+00  9.76229E+01 -1.30259E+01  9.35879E+00 -2.35079E-01 -1.13109E-01  9.68991E-04 -1.89486E-02 -1.20249E-01 -1.73683E-01 -3.44889E-02 -5.16784E-02 -2.35079E-01 -1.13109E-01  9.68991E-04
  6.79999E-01  6.72938E+01 -4.40819E+00 -9.67707E+01  4.83000E+02 -2.33000E+02  0.00000E+00  9.75741E+01 -1.32112E+01  9.49067E+00 -2.36827E-01 -1.14309E-01  9.77438E-04 -1.91213E-02 -1.19930E-01 -1.73282E-01 -3.44054E-02 -5.15723E-02 -2.36827E-01 -1.14309E-01  9.77438E-04
  6.89999E-01  6.82694E+01 -4.54076E+00 -9.66754E+01  4.82750E+02 -2.32750E+02  0.00000E+00  9.75250E+01 -1.33961E+01  9.62225E+00 -2.38571E-01 -1.15505E-01  9.85811E-04 -1.92925E-02 -1.19610E-01 -1.72880E-01 -3.43217E-02 -5.14663E-02 -2.38571E-01 -1.15505E-01  9.85811E-04
  6.99999E-01  6.92446E+01 -4.67519E+00 -9.65789E+01  4.82500E+02 -2.32500E+02  0.00000E+00  9.74755E+01 -1.35805E+01  9.75351E+00 -2.40312E-01 -1.16699E-01  9.94105E-04 -1.94622E-02 -1.19289E-01 -1.72478E-01 -3.42379E-02 -5.13602E-02 -2.40312E-01 -1.16699E-01  9.94105E-04
  7.09999E-01  7.02192E+01 -4.81145E+00 -9.64810E+01  4.82250E+02 -2.32250E+02  0.00000E+00  9.74257E+01 -1.37643E+01  9.88446E+00 -2.42049E-01 -1.17889E-01  1.00232E-03 -1.96304E-02 -1.18967E-01 -1.72077E-01 -3.41538E-02 -5.12541E-02 -2.42049E-01 -1.17889E-01  1.00232E-03
  7.19999E-01  7.11933E+01 -4.94955E+00 -9.63819E+01  4.82000E+02 -2.32000E+02  0.00000E+00  9.73756E+01 -1.39477E+01  1.00151E+01 -2.43782E-01 -1.19076E-01  1.01046E-03 -1.97970E-02 -1.18644E-01 -1.71676E-01 -3.40697E-02 -5.11480E-02 -2.43782E-01 -1.19076E-01  1.01046E-03
  7.29999E-01  7.21670E+01 -5.08949E+00 -9.62814E+01  4.81750E+02 -2.31750E+02  0.00000E+00  9.73253E+01 -1.41305E+01  1.01454E+01 -2.45511E-01 -1.20260E-01  1.01853E-03 -1.99622E-02 -1.18320E-01 -1.71275E-01 -3.39853E-02 -5.10419E-02 -2.45511E-01 -1.20260E-01  1.01853E-03
  7.39999E-01  7.31401E+01 -5.23125E+00 -9.61796E+01  4.81500E+02 -2.31500E+02  0.00000E+00  9.72746E+01 -1.43129E+01  1.02754E+01 -2.47237E-01 -1.21441E-01  1.02653E-03 -2.01258E-02 -1.17996E-01 -1.70874E-01 -3.39008E-02 -5.09358E-02 -2.47237E-01 -1.21441E-01  1.02653E-03
  7.49999E-01  7.41127E+01 -5.37483E+00 -9.60765E+01  4.81250E+02 -2.31250E+02  0.00000E+00  9.72236E+01 -1.44947E+01  1.04052E+01 -2.48959E-01 -1.22618E-01  1.03445E-03 -2.02879E-02 -1.17670E-01 -1.70473E-01 -3.38161E-02 -5.08297E-02 -2.48959E-01 -1.22618E-01  1.03445E-03
  7.59999E-01  7.50848E+01 -5.52023E+00 -9.59721E+01  4.81000E+02 -2.31000E+02  0.00000E+00  9.71723E+01 -1.46761E+01  1.05345E+01 -2.50677E-01 -1.23793E-01  1.04229E-03 -2.04486E-02 -1.17345E-01 -1.70070E-01 -3.37312E-02 -5.07236E-02 -2.50677E-01 -1.23793E-01  1.04229E-03
