1.4500	-0.249776	-0.001582
1.4600	-0.249792	-0.001655
1.4700	-0.249808	-0.001715
1.4800	-0.249825	-0.001763
1.4900	-0.249843	-0.001801
1.5000	-0.249861	-0.001828
1.5100	-0.249879	-0.001845
1.5200	-0.249898	-0.001854
1.5300	-0.249916	-0.001855
1.5400	-0.249935	-0.001848
1.5500	-0.249953	-0.001835
1.5600	-0.249972	-0.001815
1.5700	-0.249990	-0.001790
1.5800	-0.250008	-0.001760
1.5900	-0.250025	-0.001726
1.6000	-0.250043	-0.001687
1.6100	-0.250060	-0.001646
1.6200	-0.250076	-0.001601
1.6300	-0.250092	-0.001554
1.6400	-0.250107	-0.001505
1.6500	-0.250123	-0.001454
1.6600	-0.250137	-0.001401
1.6700	-0.250151	-0.001348
1.6800	-0.250165	-0.001293
1.6900	-0.250178	-0.001239
1.7000	-0.250190	-0.001183
1.7100	-0.250202	-0.001128
1.7200	-0.250213	-0.001074
1.7300	-0.250224	-0.001019
1.7400	-0.250234	-0.000965
1.7500	-0.250244	-0.000912
1.7600	-0.250253	-0.000860
1.7700	-0.250261	-0.000809
1.7800	-0.250269	-0.000759
1.7900	-0.250277	-0.000710
1.8000	-0.250284	-0.000663
1.8100	-0.250291	-0.000617
1.8200	-0.250297	-0.000572
1.8300	-0.250303	-0.000529
1.8400	-0.250308	-0.000488
1.8500	-0.250313	-0.000448
1.8600	-0.250317	-0.000410
1.8700	-0.250321	-0.000373
1.8800	-0.250325	-0.000338
1.8900	-0.250328	-0.000305
1.9000	-0.250331	-0.000273
1.9100	-0.250334	-0.000243
1.9200	-0.250337	-0.000215
1.9300	-0.250339	-0.000188
1.9400	-0.250341	-0.000162
1.9500	-0.250342	-0.000138
1.9600	-0.250344	-0.000116
1.9700	-0.250345	-0.000095
1.9800	-0.250346	-0.000075
1.9900	-0.250347	-0.000057
2.0000	-0.250347	-0.000040
2.0100	-0.250348	-0.000025
2.0200	-0.250348	-0.000010
2.0300	-0.250348	0.000003
2.0400	-0.250348	0.000015
2.0500	-0.250348	0.000026
2.0600	-0.250347	0.000036
2.0700	-0.250347	0.000045
2.0800	-0.250347	0.000053
2.0900	-0.250346	0.000060
2.1000	-0.250345	0.000066
2.1100	-0.250345	0.000072
2.1200	-0.250344	0.000076
2.1300	-0.250343	0.000080
2.1400	-0.250343	0.000084
2.1500	-0.250342	0.000086
2.1600	-0.250341	0.000089
2.1700	-0.250340	0.000090
2.1800	-0.250339	0.000091
2.1900	-0.250338	0.000092
2.2000	-0.250337	0.000092
2.2100	-0.250336	0.000092
2.2200	-0.250335	0.000092
2.2300	-0.250334	0.000091
2.2400	-0.250333	0.000090
2.2500	-0.250333	0.000089
2.2600	-0.250332	0.000087
2.2700	-0.250331	0.000085
2.2800	-0.250330	0.000083
2.2900	-0.250329	0.000081
2.3000	-0.250328	0.000079
2.3100	-0.250328	0.000076
2.3200	-0.250327	0.000074
2.3300	-0.250326	0.000071
2.3400	-0.250325	0.000069
2.3500	-0.250325	0.000066
2.3600	-0.250324	0.000063
2.3700	-0.250323	0.000061
2.3800	-0.250323	0.000058
2.3900	-0.250322	0.000055
2.4000	-0.250322	0.000052
2.4100	-0.250321	0.000050
2.4200	-0.250321	0.000047
2.4300	-0.250320	0.000044
2.4400	-0.250320	0.000042
2.4500	-0.250319	0.000039
2.4600	-0.250319	0.000037
2.4700	-0.250319	0.000034
2.4800	-0.250318	0.000032
2.4900	-0.250318	0.000030
2.5000	-0.250318	0.000028
2.5100	-0.250317	0.000025
