 1.100000000000000e+00 -3.889802912912923e+02 -8.967417671890081e+01  1.017843569034763e+02  1.806942987841717e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.914388463356232e-01 -1.317109618907808e-02 
 1.110000000000000e+00 -3.879624066744222e+02 -8.949314570963548e+01  1.018007983793662e+02  1.820395502879349e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.923511912764022e-01 -1.291933959053035e-02 
 1.120000000000000e+00 -3.869443574180258e+02 -8.931077103994488e+01  1.018173303016918e+02  1.833784348444023e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.932562247438684e-01 -1.266727614718279e-02 
 1.130000000000000e+00 -3.859261426122490e+02 -8.912705907941259e+01  1.018339548242666e+02  1.847109418966383e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.941539384768213e-01 -1.241490469014182e-02 
 1.140000000000000e+00 -3.849077613257207e+02 -8.894201620819088e+01  1.018506740924317e+02  1.860370608407168e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.950443242300183e-01 -1.216222404174889e-02 
 1.150000000000000e+00 -3.838892126056375e+02 -8.875564881704776e+01  1.018674902430086e+02  1.873567810253468e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.959273737721093e-01 -1.190923301537191e-02 
 1.160000000000000e+00 -3.828704954778493e+02 -8.856796330741443e+01  1.018844054042527e+02  1.886700917514682e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.968030788817264e-01 -1.165593041520016e-02 
 1.170000000000000e+00 -3.818516089469451e+02 -8.837896609143321e+01  1.019014216958063e+02  1.899769822717758e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.976714313425301e-01 -1.140231503605403e-02 
 1.180000000000000e+00 -3.808325519963387e+02 -8.818866359200588e+01  1.019185412286545e+02  1.912774417901488e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.985324229378999e-01 -1.114838566321560e-02 
 1.190000000000000e+00 -3.798133235883560e+02 -8.799706224284266e+01  1.019357661050807e+02  1.925714594609757e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -1.993860454458106e-01 -1.089414107228320e-02 
 1.200000000000000e+00 -3.787939226643221e+02 -8.780416848851189e+01  1.019530984186252e+02  1.938590243883783e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.002322906342750e-01 -1.063958002904968e-02 
 1.210000000000000e+00 -3.777743481446482e+02 -8.760998878449051e+01  1.019705402540442e+02  1.951401256253462e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.010711502575815e-01 -1.038470128940177e-02 
 1.220000000000000e+00 -3.767545989289203e+02 -8.741452959721545e+01  1.019880936872704e+02  1.964147521727982e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.019026160534210e-01 -1.012950359923680e-02 
 1.230000000000000e+00 -3.757346738959871e+02 -8.721779740413592e+01  1.020057607853742e+02  1.976828929785893e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.027266797408884e-01 -9.873985694392206e-03 
 1.240000000000000e+00 -3.747145719040489e+02 -8.701979869376673e+01  1.020235436065248e+02  1.989445369364837e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.035433330192673e-01 -9.618146300582844e-03 
 1.250000000000000e+00 -3.736942917907464e+02 -8.682053996574263e+01  1.020414441999528e+02  2.001996728851083e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.043525675674567e-01 -9.361984133342114e-03 
 1.260000000000000e+00 -3.726738323732506e+02 -8.662002773087373e+01  1.020594646059111e+02  2.014482896069035e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.051543750438744e-01 -9.105497897963052e-03 
 1.270000000000000e+00 -3.716531924483525e+02 -8.641826851120196e+01  1.020776068556365e+02  2.026903758270800e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.059487470866729e-01 -8.848686289436481e-03 
 1.280000000000000e+00 -3.706323707925534e+02 -8.621526884005853e+01  1.020958729713107e+02  2.039259202125899e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.067356753141136e-01 -8.591547992384390e-03 
 1.290000000000000e+00 -3.696113661621552e+02 -8.601103526212245e+01  1.021142649660198e+02  2.051549113711154e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.075151513249737e-01 -8.334081680987284e-03 
 1.300000000000000e+00 -3.685901772933521e+02 -8.580557433348004e+01  1.021327848437146e+02  2.063773378500754e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.082871666988880e-01 -8.076286018905256e-03 
 1.310000000000000e+00 -3.675688029023214e+02 -8.559889262168547e+01  1.021514345991693e+02  2.075931881356508e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.090517129965591e-01 -7.818159659192796e-03 
 1.320000000000000e+00 -3.665472416853160e+02 -8.539099670582220e+01  1.021702162179393e+02  2.088024506518239e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.098087817598001e-01 -7.559701244207937e-03 
 1.330000000000000e+00 -3.655254923187563e+02 -8.518189317656547e+01  1.021891316763200e+02  2.100051137594290e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.105583645113971e-01 -7.300909405516599e-03 
 1.340000000000000e+00 -3.645035534593225e+02 -8.497158863624561e+01  1.022081829413031e+02  2.112011657552109e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.113004527547991e-01 -7.041782763793168e-03 
 1.350000000000000e+00 -3.634814237440490e+02 -8.476008969891244e+01  1.022273719705342e+02  2.123905948708874e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.120350379736576e-01 -6.782319928717833e-03 
 1.360000000000000e+00 -3.624591017904166e+02 -8.454740299040044e+01  1.022467007122691e+02  2.135733892722114e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.127621116312434e-01 -6.522519498872051e-03 
 1.370000000000000e+00 -3.614365861964474e+02 -8.433353514839509e+01  1.022661711053297e+02  2.147495370580324e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.134816651697758e-01 -6.262380061632338e-03 
 1.380000000000000e+00 -3.604138755407988e+02 -8.411849282249983e+01  1.022857850790607e+02  2.159190262593527e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.141936900096936e-01 -6.001900193063224e-03 
 1.390000000000000e+00 -3.593909683828585e+02 -8.390228267430430e+01  1.023055445532844e+02  2.170818448383794e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.148981775488987e-01 -5.741078457809500e-03 
 1.400000000000000e+00 -3.583678632628401e+02 -8.368491137745328e+01  1.023254514382569e+02  2.182379806875695e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.155951191619934e-01 -5.479913408987879e-03 
 1.410000000000000e+00 -3.573445587018783e+02 -8.346638561771671e+01  1.023455076346226e+02  2.193874216286702e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.162845061995310e-01 -5.218403588078368e-03 
 1.420000000000000e+00 -3.563210532021257e+02 -8.324671209306067e+01  1.023657150333699e+02  2.205301554117524e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.169663299872889e-01 -4.956547524814943e-03 
 1.430000000000000e+00 -3.552973452468493e+02 -8.302589751371924e+01  1.023860755157849e+02  2.216661697142403e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.176405818255711e-01 -4.694343737075488e-03 
 1.440000000000000e+00 -3.542734333005273e+02 -8.280394860226745e+01  1.024065909534067e+02  2.227954521399356e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.183072529885407e-01 -4.431790730770825e-03 
 1.450000000000000e+00 -3.532493158089473e+02 -8.258087209369509e+01  1.024272632079806e+02  2.239179902180381e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.189663347235799e-01 -4.168886999732619e-03 
 1.460000000000000e+00 -3.522249911993037e+02 -8.235667473548159e+01  1.024480941314123e+02  2.250337714021640e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.196178182506731e-01 -3.905631025599777e-03 
 1.470000000000000e+00 -3.512004578802969e+02 -8.213136328767185e+01  1.024690855657212e+02  2.261427830693609e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.202616947618068e-01 -3.642021277703424e-03 
 1.480000000000000e+00 -3.501757142422314e+02 -8.190494452295304e+01  1.024902393429930e+02  2.272450125191212e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.208979554203791e-01 -3.378056212950091e-03 
 1.490000000000000e+00 -3.491507586571162e+02 -8.167742522673244e+01  1.025115572853327e+02  2.283404469723935e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.215265913606140e-01 -3.113734275702860e-03 
 1.500000000000000e+00 -3.481255894787642e+02 -8.144881219721616e+01  1.025330412048164e+02  2.294290735705930e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.221475936869739e-01 -2.849053897660826e-03 
 1.510000000000000e+00 -3.471002050428925e+02 -8.121911224548899e+01  1.025546929034434e+02  2.305108793746093e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.227609534735661e-01 -2.584013497736420e-03 
 1.520000000000000e+00 -3.460746036672238e+02 -8.098833219559515e+01  1.025765141730870e+02  2.315858513638141e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.233666617635415e-01 -2.318611481930567e-03 
 1.530000000000000e+00 -3.450487836515872e+02 -8.075647888462005e+01  1.025985067954462e+02  2.326539764350658e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.239647095684810e-01 -2.052846243205907e-03 
 1.540000000000000e+00 -3.440227432780206e+02 -8.052355916277305e+01  1.026206725419954e+02  2.337152414017135e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.245550878677715e-01 -1.786716161357887e-03 
 1.550000000000000e+00 -3.429964808108726e+02 -8.028957989347124e+01  1.026430131739349e+02  2.347696329925978e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.251377876079689e-01 -1.520219602883918e-03 
 1.560000000000000e+00 -3.419699944969055e+02 -8.005454795342418e+01  1.026655304421406e+02  2.358171378510502e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.257127997021511e-01 -1.253354920850178e-03 
 1.570000000000000e+00 -3.409432825653990e+02 -7.981847023271963e+01  1.026882260871128e+02  2.368577425338900e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.262801150292592e-01 -9.861204547565196e-04 
 1.580000000000000e+00 -3.399163432282537e+02 -7.958135363491041e+01  1.027111018389253e+02  2.378914335104181e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.268397244334309e-01 -7.185145303994026e-04 
 1.590000000000000e+00 -3.388891746800956e+02 -7.934320507710206e+01  1.027341594171736e+02  2.389181971614091e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.273916187233248e-01 -4.505354597325446e-04 
 1.600000000000000e+00 -3.378617750983812e+02 -7.910403149004166e+01  1.027574005309226e+02  2.399380197780993e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.279357886714382e-01 -1.821815407255648e-04 
 1.610000000000000e+00 -3.368341426435026e+02 -7.886383981820768e+01  1.027808268786542e+02  2.409508875611735e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.284722250134189e-01  8.654894277951353e-05 
 1.620000000000000e+00 -3.358062754588937e+02 -7.862263701990068e+01  1.028044401482141e+02  2.419567866197470e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.290009184473717e-01  3.556577212140029e-04 
 1.630000000000000e+00 -3.347781716711366e+02 -7.838043006733523e+01  1.028282420167583e+02  2.429557029703465e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.295218596331593e-01  6.251465394303485e-04 
 1.640000000000000e+00 -3.337498293900686e+02 -7.813722594673268e+01  1.028522341506992e+02  2.439476225358863e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.300350391916995e-01  8.950171568523604e-04 
 1.650000000000000e+00 -3.327212467088902e+02 -7.789303165841507e+01  1.028764182056507e+02  2.449325311446429e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.305404477042571e-01  1.165271347627734e-03 
 1.660000000000000e+00 -3.316924217042723e+02 -7.764785421690003e+01  1.029007958263737e+02  2.459104145292254e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.310380757117310e-01  1.435910900782762e-03 
 1.670000000000000e+00 -3.306633524364659e+02 -7.740170065099667e+01  1.029253686467202e+02  2.468812583255442e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.315279137139364e-01  1.706937620379764e-03 
 1.680000000000000e+00 -3.296340369494106e+02 -7.715457800390259e+01  1.029501382895773e+02  2.478450480717749e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.320099521688815e-01  1.978353325676695e-03 
 1.690000000000000e+00 -3.286044732708448e+02 -7.690649333330180e+01  1.029751063668111e+02  2.488017692073206e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.324841814920386e-01  2.250159851289475e-03 
 1.700000000000000e+00 -3.275746594124158e+02 -7.665745371146382e+01  1.030002744792089e+02  2.497514070717703e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.329505920556090e-01  2.522359047356835e-03 
 1.710000000000000e+00 -3.265445933697908e+02 -7.640746622534373e+01  1.030256442164222e+02  2.506939469038539e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.334091741877812e-01  2.794952779707711e-03 
 1.720000000000000e+00 -3.255142731227684e+02 -7.615653797668328e+01  1.030512171569085e+02  2.516293738403948e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.338599181719833e-01  3.067942930031539e-03 
 1.730000000000000e+00 -3.244836966353910e+02 -7.590467608211310e+01  1.030769948678721e+02  2.525576729152583e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.343028142461271e-01  3.341331396051109e-03 
 1.740000000000000e+00 -3.234528618560569e+02 -7.565188767325586e+01  1.031029789052053e+02  2.534788290582971e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.347378526018463e-01  3.615120091698249e-03 
 1.750000000000000e+00 -3.224217667176340e+02 -7.539817989683057e+01  1.031291708134286e+02  2.543928270942932e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.351650233837263e-01  3.889310947292368e-03 
 1.760000000000000e+00 -3.213904091375736e+02 -7.514355991475796e+01  1.031555721256299e+02  2.552996517418963e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.355843166885274e-01  4.163905909721930e-03 
 1.770000000000000e+00 -3.203587870180246e+02 -7.488803490426683e+01  1.031821843634042e+02  2.561992876125586e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.359957225643998e-01  4.438906942628777e-03 
 1.780000000000000e+00 -3.193268982459490e+02 -7.463161205800154e+01  1.032090090367911e+02  2.570917192094662e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.363992310100910e-01  4.714316026595658e-03 
 1.790000000000000e+00 -3.182947406932373e+02 -7.437429858413049e+01  1.032360476442134e+02  2.579769309264665e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.367948319741458e-01  4.990135159336651e-03 
 1.800000000000000e+00 -3.172623122168249e+02 -7.411610170645579e+01  1.032633016724141e+02  2.588549070469916e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.371825153540979e-01  5.266366355890705e-03 
 1.810000000000000e+00 -3.162296106588093e+02 -7.385702866452395e+01  1.032907725963928e+02  2.597256317429787e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.375622709956539e-01  5.543011648818586e-03 
 1.820000000000000e+00 -3.151966338465673e+02 -7.359708671373758e+01  1.033184618793421e+02  2.605890890737853e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.379340886918691e-01  5.820073088402791e-03 
 1.830000000000000e+00 -3.141633795928734e+02 -7.333628312546831e+01  1.033463709725824e+02  2.614452629851017e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.382979581823153e-01  6.097552742851028e-03 
 1.840000000000000e+00 -3.131298456960188e+02 -7.307462518717070e+01  1.033745013154973e+02  2.622941373078584e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.386538691522398e-01  6.375452698502921e-03 
 1.850000000000000e+00 -3.120960299399307e+02 -7.281212020249724e+01  1.034028543354670e+02  2.631356957571298e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.390018112317170e-01  6.653775060040297e-03 
 1.860000000000000e+00 -3.110619300942929e+02 -7.254877549141456e+01  1.034314314478022e+02  2.639699219310338e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.393417739947901e-01  6.932521950700879e-03 
 1.870000000000000e+00 -3.100275439146660e+02 -7.228459839032061e+01  1.034602340556766e+02  2.647967993096264e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.396737469586053e-01  7.211695512495564e-03 
 1.880000000000000e+00 -3.089928691426096e+02 -7.201959625216297e+01  1.034892635500590e+02  2.656163112537933e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.399977195825363e-01  7.491297906429721e-03 
 1.890000000000000e+00 -3.079579035058043e+02 -7.175377644655839e+01  1.035185213096448e+02  2.664284410041350e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.403136812673000e-01  7.771331312727582e-03 
 1.900000000000000e+00 -3.069226447181743e+02 -7.148714635991325e+01  1.035480087007866e+02  2.672331716798493e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.406216213540632e-01  8.051797931061136e-03 
 1.910000000000000e+00 -3.058870904800114e+02 -7.121971339554533e+01  1.035777270774242e+02  2.680304862776081e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.409215291235392e-01  8.332699980782532e-03 
 1.920000000000000e+00 -3.048512384780993e+02 -7.095148497380656e+01  1.036076777810140e+02  2.688203676704295e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.412133937950758e-01  8.614039701160524e-03 
 1.930000000000000e+00 -3.038150863858383e+02 -7.068246853220698e+01  1.036378621404573e+02  2.696027986065456e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.414972045257325e-01  8.895819351621136e-03 
 1.940000000000000e+00 -3.027786318633712e+02 -7.041267152553984e+01  1.036682814720285e+02  2.703777617082647e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.417729504093483e-01  9.178041211992310e-03 
 1.950000000000000e+00 -3.017418725577099e+02 -7.014210142600771e+01  1.036989370793019e+02  2.711452394708292e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.420406204755992e-01  9.460707582752926e-03 
 1.960000000000000e+00 -3.007048061028624e+02 -6.987076572334996e+01  1.037298302530783e+02  2.719052142612681e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.423002036890454e-01  9.743820785286058e-03 
 1.970000000000000e+00 -2.996674301199607e+02 -6.959867192497119e+01  1.037609622713103e+02  2.726576683172439e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.425516889481675e-01  1.002738316213669e-02 
 1.980000000000000e+00 -2.986297422173895e+02 -6.932582755607086e+01  1.037923343990273e+02  2.734025837458950e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.427950650843925e-01  1.031139707727409e-02 
 1.990000000000000e+00 -2.975917399909158e+02 -6.905224015977417e+01  1.038239478882597e+02  2.741399425226719e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.430303208611086e-01  1.059586491635850e-02 
 2.000000000000000e+00 -2.965534210238189e+02 -6.877791729726401e+01  1.038558039779618e+02  2.748697264901687e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.432574449726685e-01  1.088078908701288e-02 
 2.009999999999999e+00 -2.955147828870212e+02 -6.850286654791411e+01  1.038879038939346e+02  2.755919173569482e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.434764260433820e-01  1.116617201909918e-02 
 2.020000000000000e+00 -2.944758231392204e+02 -6.822709550942335e+01  1.039202488487473e+02  2.763064966963618e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.436872526264958e-01  1.145201616499972e-02 
 2.029999999999999e+00 -2.934365393270216e+02 -6.795061179795131e+01  1.039528400416581e+02  2.770134459453633e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.438899132031631e-01  1.173832399990350e-02 
 2.040000000000000e+00 -2.923969289850708e+02 -6.767342304825492e+01  1.039856786585343e+02  2.777127464033172e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.440843961813994e-01  1.202509802209778e-02 
 2.049999999999999e+00 -2.913569896361888e+02 -6.739553691382636e+01  1.040187658717716e+02  2.784043792308000e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.442706898950272e-01  1.231234075326471e-02 
 2.060000000000000e+00 -2.903167187915064e+02 -6.711696106703218e+01  1.040521028402120e+02  2.790883254483965e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.444487826026075e-01  1.260005473878352e-02 
 2.069999999999999e+00 -2.892761139506001e+02 -6.683770319925357e+01  1.040856907090620e+02  2.797645659354889e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.446186624863588e-01  1.288824254803801e-02 
 2.080000000000000e+00 -2.882351726016284e+02 -6.655777102102782e+01  1.041195306098083e+02  2.804330814290398e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.447803176510627e-01  1.317690677472987e-02 
 2.089999999999999e+00 -2.871938922214696e+02 -6.627717226219116e+01  1.041536236601342e+02  2.810938525223685e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.449337361229567e-01  1.346605003719745e-02 
 2.100000000000000e+00 -2.861522702758595e+02 -6.599591467202259e+01  1.041879709638342e+02  2.817468596639210e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.450789058486128e-01  1.375567497874067e-02 
 2.110000000000000e+00 -2.851103042195313e+02 -6.571400601938913e+01  1.042225736107280e+02  2.823920831560327e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.452158146938023e-01  1.404578426795181e-02 
 2.120000000000000e+00 -2.840679914963547e+02 -6.543145409289224e+01  1.042574326765732e+02  2.830295031536840e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.453444504423474e-01  1.433638059905221e-02 
 2.130000000000000e+00 -2.830253295394773e+02 -6.514826670101544e+01  1.042925492229780e+02  2.836590996632498e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.454648007949565e-01  1.462746669223565e-02 
 2.140000000000000e+00 -2.819823157714662e+02 -6.486445167227329e+01  1.043279242973115e+02  2.842808525412404e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.455768533680468e-01  1.491904529401780e-02 
 2.150000000000000e+00 -2.809389476044504e+02 -6.458001685536155e+01  1.043635589326149e+02  2.848947414930360e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.456805956925501e-01  1.521111917759231e-02 
 2.160000000000000e+00 -2.798952224402647e+02 -6.429497011930857e+01  1.043994541475098e+02  2.855007460716133e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.457760152127046e-01  1.550369114319380e-02 
 2.170000000000000e+00 -2.788511376705939e+02 -6.400931935362813e+01  1.044356109461072e+02  2.860988456762640e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.458630992848302e-01  1.579676401846728e-02 
 2.180000000000000e+00 -2.778066906771179e+02 -6.372307246847335e+01  1.044720303179143e+02  2.866890195513064e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.459418351760880e-01  1.609034065884498e-02 
 2.190000000000000e+00 -2.767618788316585e+02 -6.343623739479201e+01  1.045087132377410e+02  2.872712467847878e+01  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00  0.000000000000000e+00 -2.460122100632232e-01  1.638442394793024e-02 
