0.8600	83.247398	-11.976774	-93.697495	478.500031	-228.500015	0.000000	93.601379	-25.346542	13.747729	-0.350185	-0.151012	0.000980	-0.019423	-0.095311	-0.124117	-0.028020	-0.027165	-0.350185	-0.151012	0.000980	-0.019597	-0.014403	-0.108660
0.8700	84.183258	-12.230725	-93.559708	478.250031	-228.250015	0.000000	93.539856	-25.540272	13.871132	-0.351438	-0.151962	0.000975	-0.019333	-0.094746	-0.122680	-0.027918	-0.026892	-0.351438	-0.151962	0.000975	-0.019498	-0.014009	-0.107567
0.8800	85.118500	-12.486609	-93.420685	478.000031	-228.000015	0.000000	93.478882	-25.732088	13.993833	-0.352676	-0.152907	0.000970	-0.019241	-0.094184	-0.121255	-0.027816	-0.026621	-0.352676	-0.152907	0.000970	-0.019397	-0.013618	-0.106482
0.8900	86.053131	-12.744406	-93.280441	477.750031	-227.750015	0.000000	93.418457	-25.922012	14.115838	-0.353901	-0.153846	0.000965	-0.019148	-0.093626	-0.119840	-0.027716	-0.026351	-0.353901	-0.153846	0.000965	-0.019294	-0.013231	-0.105405
0.9000	86.987167	-13.004097	-93.138977	477.500031	-227.500015	0.000000	93.358582	-26.110060	14.237152	-0.355111	-0.154780	0.000959	-0.019052	-0.093072	-0.118435	-0.027616	-0.026084	-0.355111	-0.154780	0.000959	-0.019189	-0.012846	-0.104335
0.9100	87.920601	-13.265664	-92.996307	477.250031	-227.250015	0.000000	93.299271	-26.296247	14.357781	-0.356307	-0.155708	0.000954	-0.018954	-0.092522	-0.117039	-0.027517	-0.025818	-0.356307	-0.155708	0.000954	-0.019083	-0.012464	-0.103273
0.9200	88.853447	-13.529089	-92.852425	477.000031	-227.000015	0.000000	93.240509	-26.480593	14.477732	-0.357489	-0.156631	0.000949	-0.018855	-0.091977	-0.115653	-0.027419	-0.025555	-0.357489	-0.156631	0.000949	-0.018975	-0.012086	-0.102219
0.9300	89.785706	-13.794353	-92.707352	476.750031	-226.750015	0.000000	93.182312	-26.663111	14.597008	-0.358658	-0.157548	0.000943	-0.018753	-0.091438	-0.114281	-0.027322	-0.025293	-0.358658	-0.157548	0.000943	-0.018864	-0.011710	-0.101172
0.9400	90.717384	-14.061436	-92.561089	476.500031	-226.500015	0.000000	93.124672	-26.843821	14.715615	-0.359812	-0.158460	0.000938	-0.018650	-0.090901	-0.112918	-0.027225	-0.025033	-0.359812	-0.158460	0.000938	-0.018752	-0.011338	-0.100132
0.9500	91.648483	-14.330322	-92.413635	476.250031	-226.250015	0.000000	93.067596	-27.022738	14.833561	-0.360953	-0.159367	0.000932	-0.018546	-0.090369	-0.111567	-0.027129	-0.024775	-0.360953	-0.159367	0.000932	-0.018639	-0.010968	-0.099100
0.9600	92.579018	-14.600993	-92.265007	476.000031	-226.000015	0.000000	93.011086	-27.199877	14.950849	-0.362081	-0.160268	0.000926	-0.018439	-0.089841	-0.110226	-0.027034	-0.024519	-0.362081	-0.160268	0.000926	-0.018524	-0.010601	-0.098076
0.9700	93.508987	-14.873432	-92.115211	475.750031	-225.750015	0.000000	92.955139	-27.375254	15.067485	-0.363195	-0.161164	0.000920	-0.018331	-0.089317	-0.108896	-0.026939	-0.024265	-0.363195	-0.161164	0.000920	-0.018407	-0.010237	-0.097059
0.9800	94.438400	-15.147619	-91.964241	475.500031	-225.500015	0.000000	92.899757	-27.548885	15.183474	-0.364296	-0.162055	0.000914	-0.018222	-0.088798	-0.107574	-0.026846	-0.024012	-0.364296	-0.162055	0.000914	-0.018289	-0.009877	-0.096049
0.9900	95.367264	-15.423539	-91.812119	475.250031	-225.250015	0.000000	92.844948	-27.720787	15.298821	-0.365383	-0.162941	0.000908	-0.018111	-0.088282	-0.106263	-0.026753	-0.023762	-0.365383	-0.162941	0.000908	-0.018169	-0.009519	-0.095046
1.0000	96.295578	-15.701174	-91.658844	475.000031	-225.000015	0.000000	92.790710	-27.890974	15.413533	-0.366458	-0.163821	0.000902	-0.017998	-0.087771	-0.104964	-0.026660	-0.023513	-0.366458	-0.163821	0.000902	-0.018048	-0.009164	-0.094051
1.0100	97.223351	-15.980506	-91.504425	474.750031	-224.750015	0.000000	92.737038	-28.059462	15.527614	-0.367519	-0.164697	0.000896	-0.017884	-0.087264	-0.103674	-0.026569	-0.023266	-0.367519	-0.164697	0.000896	-0.017926	-0.008812	-0.093063
1.0200	98.150589	-16.261518	-91.348869	474.500031	-224.500015	0.000000	92.683945	-28.226265	15.641068	-0.368568	-0.165567	0.000890	-0.017769	-0.086760	-0.102394	-0.026478	-0.023021	-0.368568	-0.165567	0.000890	-0.017802	-0.008462	-0.092082
