9.6000000000000000e-01 -4.0416887732006288e+02 -9.5038225970743840e+01 -1.0055369534771470e-01 9.9494873545904912e+01 1.0038433049255776e+01 -3.1317121678492424e-02 
9.7000000000000000e-01 -4.0317395221760432e+02 -9.4937607953818272e+01 -1.0149264806287194e-01 9.9485404074383408e+01 1.0131849592086184e+01 -3.1242328795530148e-02 
9.8000000000000000e-01 -4.0217912197217496e+02 -9.4836056351790976e+01 -1.0242935694592358e-01 9.9475869836842528e+01 1.0225033995227656e+01 -3.1167529841256868e-02 
9.9000000000000000e-01 -4.0118438722984032e+02 -9.4733573486148736e+01 -1.0336382181505748e-01 9.9466271470794160e+01 1.0317986223012800e+01 -3.1092724859246872e-02 
1.0000000000000000e+00 -4.0018974863029432e+02 -9.4630161678732080e+01 -1.0429604248976720e-01 9.9456609612257136e+01 1.0410706240936772e+01 -3.1017913892868904e-02 
1.0100000000000000e+00 -3.9919520680687480e+02 -9.4525823251723744e+01 -1.0522601879084582e-01 9.9446884895755392e+01 1.0503194015649572e+01 -3.0943096985286728e-02 
1.0200000000000000e+00 -3.9820076238657776e+02 -9.4420560527637024e+01 -1.0615375054037976e-01 9.9437097954315712e+01 1.0595449514948382e+01 -3.0868274179459440e-02 
1.0300000000000000e+00 -3.9720641599007288e+02 -9.4314375829304448e+01 -1.0707923756174274e-01 9.9427249419465856e+01 1.0687472707769866e+01 -3.0793445518141988e-02 
1.0400000000000000e+00 -3.9621216823171832e+02 -9.4207271479866336e+01 -1.0800247967958956e-01 9.9417339921232480e+01 1.0779263564182538e+01 -3.0718611043885548e-02 
1.0500000000000000e+00 -3.9521801971957560e+02 -9.4099249802759472e+01 -1.0892347671985006e-01 9.9407370088139264e+01 1.0870822055379110e+01 -3.0643770799037936e-02 
1.0600000000000000e+00 -3.9422397105542480e+02 -9.3990313121705968e+01 -1.0984222850972294e-01 9.9397340547204864e+01 1.0962148153668866e+01 -3.0568924825744148e-02 
1.0700000000000000e+00 -3.9323002283477960e+02 -9.3880463760702000e+01 -1.1075873487766978e-01 9.9387251923941088e+01 1.1053241832470064e+01 -3.0494073165946620e-02 
1.0800000000000000e+00 -3.9223617564690240e+02 -9.3769704044006864e+01 -1.1167299565340890e-01 9.9377104842351040e+01 1.1144103066302318e+01 -3.0419215861385856e-02 
1.0900000000000000e+00 -3.9124243007481936e+02 -9.3658036296131888e+01 -1.1258501066790932e-01 9.9366899924927104e+01 1.1234731830779036e+01 -3.0344352953600672e-02 
1.1000000000000000e+00 -3.9024878669533528e+02 -9.3545462841829568e+01 -1.1349477975338470e-01 9.9356637792649280e+01 1.1325128102599842e+01 -3.0269484483928832e-02 
1.1100000000000000e+00 -3.8925524607904904e+02 -9.3431986006082672e+01 -1.1440230274328736e-01 9.9346319064983232e+01 1.1415291859543036e+01 -3.0194610493507260e-02 
1.1200000000000002e+00 -3.8826180879036896e+02 -9.3317608114093536e+01 -1.1530757947230222e-01 9.9335944359878592e+01 1.1505223080458048e+01 -3.0119731023272624e-02 
1.1299999999999998e+00 -3.8726847538752712e+02 -9.3202331491273296e+01 -1.1621060977634074e-01 9.9325514293767152e+01 1.1594921745257916e+01 -3.0044846113961828e-02 
1.1400000000000000e+00 -3.8627524642259552e+02 -9.3086158463231392e+01 -1.1711139349253510e-01 9.9315029481561168e+01 1.1684387834911804e+01 -2.9969955806112244e-02 
1.1500000000000000e+00 -3.8528212244150072e+02 -9.2969091355764832e+01 -1.1800993045923202e-01 9.9304490536651568e+01 1.1773621331437480e+01 -2.9895060140062324e-02 
1.1600000000000000e+00 -3.8428910398403888e+02 -9.2851132494847936e+01 -1.1890622051598692e-01 9.9293898070906304e+01 1.1862622217893864e+01 -2.9820159155951992e-02 
1.1700000000000000e+00 -3.8329619158389184e+02 -9.2732284206621792e+01 -1.1980026350355790e-01 9.9283252694668704e+01 1.1951390478373560e+01 -2.9745252893723032e-02 
1.1800000000000000e+00 -3.8230338576864128e+02 -9.2612548817384016e+01 -1.2069205926389988e-01 9.9272555016755808e+01 1.2039926097995418e+01 -2.9670341393119644e-02 
1.1900000000000000e+00 -3.8131068705978496e+02 -9.2491928653578464e+01 -1.2158160764015858e-01 9.9261805644456720e+01 1.2128229062897106e+01 -2.9595424693688756e-02 
1.2000000000000000e+00 -3.8031809597275136e+02 -9.2370426041785104e+01 -1.2246890847666466e-01 9.9251005183531024e+01 1.2216299360227696e+01 -2.9520502834780520e-02 
1.2100000000000000e+00 -3.7932561301691512e+02 -9.2248043308709904e+01 -1.2335396161892786e-01 9.9240154238207232e+01 1.2304136978140272e+01 -2.9445575855548816e-02 
1.2200000000000000e+00 -3.7833323869561256e+02 -9.2124782781174784e+01 -1.2423676691363100e-01 9.9229253411181232e+01 1.2391741905784552e+01 -2.9370643794951616e-02 
1.2300000000000000e+00 -3.7734097350615688e+02 -9.2000646786107680e+01 -1.2511732420862420e-01 9.9218303303614720e+01 1.2479114133299512e+01 -2.9295706691751424e-02 
1.2400000000000000e+00 -3.7634881793985352e+02 -9.1875637650532704e+01 -1.2599563335291900e-01 9.9207304515133712e+01 1.2566253651806056e+01 -2.9220764584515784e-02 
1.2500000000000000e+00 -3.7535677248201528e+02 -9.1749757701560320e+01 -1.2687169419668248e-01 9.9196257643827088e+01 1.2653160453399674e+01 -2.9145817511617700e-02 
1.2600000000000000e+00 -3.7436483761197824e+02 -9.1623009266377584e+01 -1.2774550659123152e-01 9.9185163286245040e+01 1.2739834531143132e+01 -2.9070865511236032e-02 
1.2700000000000000e+00 -3.7337301380311648e+02 -9.1495394672238528e+01 -1.2861707038902682e-01 9.9174022037397808e+01 1.2826275879059166e+01 -2.8995908621356060e-02 
1.2800000000000000e+00 -3.7238130152285808e+02 -9.1366916246454624e+01 -1.2948638544366722e-01 9.9162834490754032e+01 1.2912484492123206e+01 -2.8920946879769788e-02 
1.2900000000000000e+00 -3.7138970123270040e+02 -9.1237576316385152e+01 -1.3035345160988394e-01 9.9151601238239568e+01 1.2998460366256104e+01 -2.8845980324076484e-02 
1.3000000000000000e+00 -3.7039821338822504e+02 -9.1107377209427840e+01 -1.3121826874353464e-01 9.9140322870235968e+01 1.3084203498316896e+01 -2.8771008991683096e-02 
1.3100000000000000e+00 -3.6940683843911384e+02 -9.0976321253009536e+01 -1.3208083670159782e-01 9.9128999975579200e+01 1.3169713886095548e+01 -2.8696032919804792e-02 
1.3200000000000000e+00 -3.6841557682916432e+02 -9.0844410774576864e+01 -1.3294115534216692e-01 9.9117633141558336e+01 1.3254991528305756e+01 -2.8621052145465264e-02 
1.3300000000000000e+00 -3.6742442899630456e+02 -9.0711648101586976e+01 -1.3379922452444474e-01 9.9106222953914144e+01 1.3340036424577746e+01 -2.8546066705497244e-02 
1.3400000000000000e+00 -3.6643339537260952e+02 -9.0578035561498480e+01 -1.3465504410873758e-01 9.9094769996837904e+01 1.3424848575451080e+01 -2.8471076636543016e-02 
1.3500000000000000e+00 -3.6544247638431576e+02 -9.0443575481762336e+01 -1.3550861395644964e-01 9.9083274852970144e+01 1.3509427982367490e+01 -2.8396081975054812e-02 
1.3600000000000000e+00 -3.6445167245183776e+02 -9.0308270189812816e+01 -1.3635993393007722e-01 9.9071738103399264e+01 1.3593774647663742e+01 -2.8321082757295156e-02 
1.3700000000000002e+00 -3.6346098398978256e+02 -9.0172122013058608e+01 -1.3720900389320306e-01 9.9060160327660464e+01 1.3677888574564480e+01 -2.8246079019337580e-02 
1.3799999999999998e+00 -3.6247041140696600e+02 -9.0035133278873952e+01 -1.3805582371049072e-01 9.9048542103734496e+01 1.3761769767175134e+01 -2.8171070797066872e-02 
1.3900000000000000e+00 -3.6147995510642784e+02 -8.9897306314589872e+01 -1.3890039324767886e-01 9.9036884008046400e+01 1.3845418230474794e+01 -2.8096058126179584e-02 
1.4000000000000000e+00 -3.6048961548544760e+02 -8.9758643447485376e+01 -1.3974271237157568e-01 9.9025186615464448e+01 1.3928833970309152e+01 -2.8021041042184500e-02 
1.4100000000000000e+00 -3.5949939293555996e+02 -8.9619147004778880e+01 -1.4058278095005320e-01 9.9013450499299008e+01 1.4012016993383422e+01 -2.7946019580403088e-02 
1.4200000000000000e+00 -3.5850928784257048e+02 -8.9478819313619648e+01 -1.4142059885204166e-01 9.9001676231301280e+01 1.4094967307255302e+01 -2.7870993775969948e-02 
1.4300000000000000e+00 -3.5751930058657092e+02 -8.9337662701079216e+01 -1.4225616594752402e-01 9.8989864381662352e+01 1.4177684920327922e+01 -2.7795963663833284e-02 
1.4400000000000000e+00 -3.5652943154195516e+02 -8.9195679494142976e+01 -1.4308948210753022e-01 9.8978015519012080e+01 1.4260169841842856e+01 -2.7720929278755380e-02 
1.4500000000000000e+00 -3.5553968107743468e+02 -8.9052872019701872e+01 -1.4392054720413170e-01 9.8966130210417936e+01 1.4342422081873110e+01 -2.7645890655312988e-02 
1.4600000000000000e+00 -3.5455004955605420e+02 -8.8909242604543984e+01 -1.4474936111043580e-01 9.8954209021384112e+01 1.4424441651316142e+01 -2.7570847827897892e-02 
1.4700000000000000e+00 -3.5356053733520732e+02 -8.8764793575346400e+01 -1.4557592370058022e-01 9.8942252515850352e+01 1.4506228561886900e+01 -2.7495800830717232e-02 
1.4800000000000000e+00 -3.5257114476665208e+02 -8.8619527258667072e+01 -1.4640023484972756e-01 9.8930261256191088e+01 1.4587782826110886e+01 -2.7420749697794152e-02 
1.4900000000000000e+00 -3.5158187219652672e+02 -8.8473445980936624e+01 -1.4722229443405966e-01 9.8918235803214352e+01 1.4669104457317218e+01 -2.7345694462968108e-02 
1.5000000000000000e+00 -3.5059271996536536e+02 -8.8326552068450432e+01 -1.4804210233077216e-01 9.8906176716160816e+01 1.4750193469631724e+01 -2.7270635159895340e-02 
1.5100000000000000e+00 -3.4960368840811360e+02 -8.8178847847360608e+01 -1.4885965841806912e-01 9.8894084552702960e+01 1.4831049877970056e+01 -2.7195571822049412e-02 
1.5200000000000000e+00 -3.4861477785414428e+02 -8.8030335643668144e+01 -1.4967496257515730e-01 9.8881959868944016e+01 1.4911673698030798e+01 -2.7120504482721656e-02 
1.5300000000000000e+00 -3.4762598862727304e+02 -8.7881017783215104e+01 -1.5048801468224096e-01 9.8869803219417120e+01 1.4992064946288628e+01 -2.7045433175021560e-02 
1.5400000000000000e+00 -3.4663732104577416e+02 -8.7730896591676896e+01 -1.5129881462051622e-01 9.8857615157084400e+01 1.5072223639987462e+01 -2.6970357931877344e-02 
1.5500000000000000e+00 -3.4564877542239628e+02 -8.7579974394554576e+01 -1.5210736227216570e-01 9.8845396233336144e+01 1.5152149797133644e+01 -2.6895278786036332e-02 
1.5600000000000000e+00 -3.4466035206437804e+02 -8.7428253517167248e+01 -1.5291365752035308e-01 9.8833146997989920e+01 1.5231843436489138e+01 -2.6820195770065464e-02 
